branch,regime,metric,seed_mean,seed_sd,count,mean,std,min,max,p05,p25,median,p75,p95
P_C2_warm,easy,representation_shift,0.630308792690436,0.05375392975111976,300,0.630308792690436,0.27376582657546605,0.16072018444538116,2.4103212356567383,0.2811222091317177,0.4319552257657051,0.5754005014896393,0.772554948925972,1.1396904051303864
P_C2_warm,easy,normal_output_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,normal_state_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,nonfinite_elements,0,0.0,300,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,all_finite,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,easy,W0_only_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,normal_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,alignment.cosine,0.19745064722684522,0.03539982400567906,300,0.19745064722684522,0.4828413338687236,-0.8850483298301697,0.9163243770599365,-0.6847572475671768,-0.16884009912610054,0.313034787774086,0.5983085632324219,0.8026714414358139
P_C2_warm,hard,alignment.dot,2.2091656868594387,0.505228071773532,300,2.2091656868594387,4.181492897883832,-6.751955032348633,17.932798385620117,-2.603678572177887,-0.42377470433712006,1.111965298652649,3.8015941381454468,10.576986551284795
P_C2_warm,hard,alignment.gradient_norm,1.7761115322510401,0.15384263384189067,300,1.7761115322510401,0.8876708540136828,0.282503604888916,4.740478992462158,0.6619542747735977,1.1344495117664337,1.593919813632965,2.2997021079063416,3.499409842491151
P_C2_warm,hard,alignment.task_gradient_norm,3.290788940787315,0.2227628198154977,300,3.290788940787315,1.583798133781891,0.626568615436554,12.073122024536133,1.3752422749996187,2.2211337089538574,3.088764190673828,4.007557153701782,6.369554662704468
P_C2_warm,hard,raw_O1_alignment.cosine,0.19745064722684522,0.03539982400567906,300,0.19745064722684522,0.4828413338687236,-0.8850483298301697,0.9163243770599365,-0.6847572475671768,-0.16884009912610054,0.313034787774086,0.5983085632324219,0.8026714414358139
P_C2_warm,hard,raw_O1_alignment.dot,2.2091656868594387,0.505228071773532,300,2.2091656868594387,4.181492897883832,-6.751955032348633,17.932798385620117,-2.603678572177887,-0.42377470433712006,1.111965298652649,3.8015941381454468,10.576986551284795
P_C2_warm,hard,raw_O1_alignment.gradient_norm,1.7761115322510401,0.15384263384189067,300,1.7761115322510401,0.8876708540136828,0.282503604888916,4.740478992462158,0.6619542747735977,1.1344495117664337,1.593919813632965,2.2997021079063416,3.499409842491151
P_C2_warm,hard,raw_O1_alignment.task_gradient_norm,3.290788940787315,0.2227628198154977,300,3.290788940787315,1.583798133781891,0.626568615436554,12.073122024536133,1.3752422749996187,2.2211337089538574,3.088764190673828,4.007557153701782,6.369554662704468
P_C2_warm,hard,effective_direction.cosine,0.19745064582520475,0.03539982121544118,300,0.19745064582520475,0.48284133358656306,-0.8850483298301697,0.9163243174552917,-0.6847572475671768,-0.1688401661813259,0.3130347579717636,0.5983085632324219,0.802671554684639
P_C2_warm,hard,effective_direction.dot,0.11045828683651053,0.025261402770341817,300,0.11045828683651053,0.20907464857311964,-0.33759772777557373,0.8966399431228638,-0.1301839433610439,-0.02118873316794634,0.05559826083481312,0.1900797225534916,0.5288493156433108
P_C2_warm,hard,effective_direction.gradient_norm,0.0888055782020092,0.007692132171761705,300,0.0888055782020092,0.044383543428999396,0.014125179499387741,0.23702393472194672,0.03309771418571472,0.056722478941082954,0.07969598844647408,0.11498510092496872,0.174970505386591
P_C2_warm,hard,effective_direction.task_gradient_norm,3.290788940787315,0.2227628198154977,300,3.290788940787315,1.583798133781891,0.626568615436554,12.073122024536133,1.3752422749996187,2.2211337089538574,3.088764190673828,4.007557153701782,6.369554662704468
P_C2_warm,hard,before.accuracy,0.38916666666666666,0.014807796369930721,300,0.38916666666666666,0.29701576856818457,0.0,1.0,0.0,0.125,0.375,0.625,0.875
P_C2_warm,hard,before.nll,1.3081972044706345,0.018865348665905755,300,1.3081972044706345,0.46504473211317854,0.47434794902801514,3.494720220565796,0.6682547420263291,0.9931998252868652,1.257956624031067,1.5342082977294922,2.229968547821045
P_C2_warm,hard,before.margin,-0.025224883806270856,0.0035271933418789068,300,-0.02522488380627086,0.06983959269313814,-0.3295148015022278,0.17681047320365906,-0.1549091324210167,-0.061839123256504536,-0.020852377638220787,0.019040701910853386,0.07219663970172406
P_C2_warm,hard,before.query_nll,1.3081972095059853,0.018865344688551534,2400,1.3081972095059853,0.686370276180194,0.13533277809619904,4.190086841583252,0.3668211311101913,0.7763820290565491,1.2231054902076721,1.7077256441116333,2.589490365982053
P_C2_warm,hard,after.accuracy,0.4354166666666667,0.03172965227249319,300,0.4354166666666667,0.28578690822346753,0.0,1.0,0.0,0.25,0.5,0.625,0.875
P_C2_warm,hard,after.nll,1.2279278608163198,0.023253357268061263,300,1.2279278608163198,0.3521997584248755,0.5093268156051636,2.598141670227051,0.7477571815252304,0.986200824379921,1.1867920756340027,1.4485304355621338,1.8360845983028413
P_C2_warm,hard,after.margin,-0.011459745581572254,0.003051104320229692,300,-0.011459745581572254,0.05307625257758274,-0.20887917280197144,0.1244022324681282,-0.105677879601717,-0.04192554019391537,-0.008318295702338219,0.02381696691736579,0.0638921767473221
P_C2_warm,hard,after.query_nll,1.2279278632625936,0.023253359240693383,2400,1.2279278632625938,0.5500687216710306,0.2526801526546478,3.6166696548461914,0.4572253882884979,0.7850454598665237,1.1796691417694092,1.5850326418876648,2.1992273330688463
P_C2_warm,hard,after.update_norm,0.0888055786366264,0.00769213230643309,300,0.0888055786366264,0.0443835438210731,0.014125179499387741,0.23702393472194672,0.03309771437197924,0.056722478941082954,0.07969599217176437,0.11498509906232357,0.17497050613164908
P_C2_warm,hard,after.accuracy_delta,0.04625,0.024334902917414733,300,0.04625,0.21540896974706425,-0.875,0.875,-0.25,0.0,0.0,0.125,0.5
P_C2_warm,hard,after.nll_delta,-0.08026934365431468,0.01927860608892978,300,-0.08026934365431468,0.19826512282328185,-1.035944938659668,0.3777230978012085,-0.43407142758369444,-0.17033255100250244,-0.03678023815155029,0.036962851881980896,0.16070813834667205
P_C2_warm,hard,after.margin_delta,0.013765138224698603,0.0026495373290916363,300,0.013765138224698603,0.03311183443638744,-0.06444993615150452,0.14278742671012878,-0.02581464648246765,-0.00554855540394783,0.006429558619856834,0.02998923882842064,0.07258976232260467
P_C2_warm,hard,after.query_nll_delta,-0.08026934624339144,0.01927860062318092,2400,-0.08026934624339144,0.26737638514691975,-1.555553674697876,1.128517985343933,-0.5433430433273315,-0.21214759349822998,-0.05052509903907776,0.08430350199341774,0.28321864604949903
P_C2_warm,hard,after.episode_nll_improves,0.62,0.043588989435406775,300,0.62,0.4861974494649481,0.0,1.0,0.0,0.0,1.0,1.0,1.0
P_C2_warm,hard,after.query_nll_improves_fraction,0.59875,0.03520031960082184,300,0.59875,0.34135357286204815,0.0,1.0,0.0,0.375,0.625,1.0,1.0
P_C2_warm,hard,O1_inner_loss_before,1.6439671802520752,0.013651896122124535,300,1.6439671802520752,0.18050753402022016,1.3969151973724365,2.6059305667877197,1.4533351480960846,1.5244117975234985,1.5913065075874329,1.7220588326454163,1.9964631080627444
P_C2_warm,hard,O1_inner_loss_after,1.5120034865538279,0.013429542913205614,300,1.5120034865538279,0.07675997652187785,1.3927950859069824,1.927046775817871,1.4253512144088745,1.4584720432758331,1.4987242221832275,1.5415185689926147,1.6513295769691467
P_C2_warm,hard,own_inner_loss_before,1.6439671802520752,0.013651896122124535,300,1.6439671802520752,0.18050753402022016,1.3969151973724365,2.6059305667877197,1.4533351480960846,1.5244117975234985,1.5913065075874329,1.7220588326454163,1.9964631080627444
P_C2_warm,hard,own_inner_loss_after,1.5120034865538279,0.013429542913205614,300,1.5120034865538279,0.07675997652187785,1.3927950859069824,1.927046775817871,1.4253512144088745,1.4584720432758331,1.4987242221832275,1.5415185689926147,1.6513295769691467
P_C2_warm,hard,step.chosen_eta,0.05000000074505806,0.0,300,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
P_C2_warm,hard,step.backtracking_trials,1.0,0.0,300,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P_C2_warm,hard,step.step_accepted,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,hard,step.step_rejected,0,0.0,300,0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,step.armijo_rhs,1.643947479724884,0.013650802301922354,300,1.643947479724884,0.18049103480457254,1.3969146013259888,2.6058638095855713,1.4533308088779449,1.524402767419815,1.5912875533103943,1.7220442295074463,1.9964191734790804
P_C2_warm,hard,step.armijo_satisfied,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,hard,step.armijo_margin,0.13194399317105612,0.019635206863654515,300,0.13194399317105612,0.12985430911951112,0.0036275386810302734,0.6788170337677002,0.01731541156768799,0.04426109790802002,0.0888298749923706,0.17891255021095276,0.40243647098541274
P_C2_warm,hard,representation_shift,0.26554179227600494,0.029139213342658277,300,0.26554179227600494,0.13795240711478177,0.04044089838862419,0.7262835502624512,0.08760237619280815,0.1612650565803051,0.2402598187327385,0.3451995402574539,0.532690852880478
P_C2_warm,hard,normal_output_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,normal_state_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,nonfinite_elements,0,0.0,300,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,all_finite,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,hard,W0_only_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P_C2_warm,hard,normal_metric_max_error,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
